员工ID,真实姓名,身份证号,上级ID
mhl3573,毛洪丽,150426197809417389,lxj
lx5995,李雪,150402198512075413,lxj
spy6470,孙平阳,150426198509219803,lxj
hxm4513,韩雪梅,150430196609597604,lxj
sfy,孙凤云,150402196509471962,zlj
lxy647,刘晓阳,150402197210109426,sfy
zljmm,张凌云,230828196307903267,zlj
lhj,卢红娟,150402196608543719,zlj
qys6381,齐延生,150402196209264850,lhj
wfg3623,王凤国,150426195305179482,lhj
zcc9149,赵春成,150430196704275389,lhj
gz88888,国征,222324197407453761,zlj
sll,沈莉丽,150402195703742618,zlj
dcy,戴崇屹,210102197707031976,sll
sw0625,沈伟,150402196110632105,sll
lhs2299,刘海生,150402196803801973,sll
lsq1093,李淑青,150402196002614279,sll
ljl6018,刘井莲,150402197611890514,sll
sly,沈丽艳,150402195409091258,sll
zsh,张淑华,150402195101341269,sll
zhy,郑泓禹,150421199411406357,sll
lwq,李文清,150402197012384279,sll
zhw6033,赵红伟,150402195803790832,sll
hmm,韩敏,150402197201201476,sll
zlj5,赵丽军,150425198010042816,zlj
zyl,赵玉龙,150425198010087594,zlj5
hyl,韩玉龙,150425198109328960,zyl
zzm,赵梓萌,150425198210731296,zlj5
zzm5133,赵梓萌,150425198210508762,zlj5
lxq,李秀勤,150424196112439850,zlj
gyh7999,关英环,210703197604893401,zlj
hmh,关英环,210703197604591702,gyh7999
gyp,关英平,230101197403534219,gyh7999
sxe,宋喜娥,230182195503136942,gyh7999
slj,孙丽洁,150424196204923571,zlj
lhp,李洪鹏,222324197211892564,zlj
qws,曲文姝,150402197604803495,zlj
lxr,娄秀荣,150423197201148306,zlj
hgs001,郝国胜,150422197010952861,zlj
xjm,许井梅,150426195304607813,zlj
zlj1,周丽军,150423196706528164,zlj
zgc,邹桂春,150426195608320987,zlj
zjw,张继武,150426195006914265,zlj
wy1,王银,150426197307698271,zlj
wyf,王云飞,150425196907845760,zlj
syy,孙玉英,150426196801593704,zlj
zgq,张国清,150430197009439572,zlj
ly1,刘洋,150402198908856327,zlj
zxh,张晓红,150426197301930672,zlj
hyy88888,韩艳艳,222303196805501879,Yhyp001
pb6699,裴博,220702198810839516,hyy88888
lyc5783,冷艳超,220721198702148056,hyy88888
zxf3563,赵晓峰,222303197207275691,hyy88888
lmh88,刘明华,222303196710893574,Yhyp001
sjl888,邵静利,222303196302425716,lmh88
cys7273,程耀松,230103198101045379,sjl888
zjm8480,张敬敏,230103195709270839,sjl888
cy3659,常远,220702198907813795,lmh88
zh1430,张红,222303197004812760,cy3659
xzr0300,宣昭茹,222303197011628154,zh1430
yl2929,余丽,412822197006410867,cy3659
wsm9394,王淑梅,220724197012908143,cy3659
jf7788,金丰,220702198109796215,cy3659
dxp8458,杜小平,320828197202672894,jf7788
cll6543,陈玲玲,220182198501547680,jf7788
yyl3937,杨玉林,220523196003523741,lmh88
wgj0514,王桂君,132927197407493180,yyl3937
zsx3688,张淑霞,230606196212106485,yyl3937
zkf1470,张魁芳,230830196808904861,yyl3937
czx0023,陈朝霞,220221197006374825,yyl3937
zyt5731,张永太,222303196001834571,yyl3937
qjg2189,仇居功,612133195706036917,yyl3937
jsl1859,姜淑莉,222324196012074321,yyl3937
zlb0050,赵立波,220111197108934817,Yhyp001
cfe1501,程飞娥,330321196506413856,zlb0050
csc3935,程碎茶,330321196505843710,zlb0050
xzn0517,徐宗南,332522196805485723,csc3935
lhj7378,刘海静,330321198010408769,csc3935
HLH1114,HAIYI   LIUCHENG,PAC011114810936,lhj7378
zdyp2722,ZHENGDINGYUPING,AAK140644518346,HLH1114
lh5666,陆红,320924197001318602,csc3935
zdl6999,周德立,320924197008501642,lh5666
cd8851,陈鼎,320211197309251637,lh5666
pwl8262,潘为龙,320925198108182493,lh5666
jzy8299,金真玉,320924195512260814,lh5666
scf7787,孙传福,370203196107206739,lh5666
lqw9863,李钱望,620502198103640132,lh5666
lxy3434,刘秀云,410827196212498037,lqw9863
zxz3893,翟杏枝,410827196502054392,lxy3434
zjn9888,张建男,142327198807751038,lh5666
ls6511,刘森,141125201005561473,lh5666
gwc0075,郭维灿,352227198012108493,lh5666
yyq1128,叶远球,452526196302796453,gwc0075
yzw1885,杨智伟,130802196310814039,lh5666
xyr2929,许玉荣,342223197412098723,lh5666
omh3215,欧名辉,430421196912290568,lh5666
bnn5888,卞娜娜,320924199204528091,lh5666
cmx6488,陈明轩,220104196811853740,bnn5888
lyl0929,乐玉玲,350425199106075248,bnn5888
mjx1990,缪金轩,330902199812987603,bnn5888
sqf7868,沈琼芳,330902197505742690,mjx1990
ylf3616,杨丽芬,362523198906876932,bnn5888
phf0436,潘华飞,331081198407952701,bnn5888
dzg2219,丁正国,320924197012928475,bnn5888
ctx6757,陈天雄,320924198301281560,bnn5888
mxf3606,缪雪芳,352229198701046598,bnn5888
yjj4713,严健嘉,320924198909094862,bnn5888
lq2866,陆青,320924196110302479,bnn5888
fch8085,范春华,362323197812837059,bnn5888
mqr4661,廖牵荣,362523197009298571,bnn5888
gs0078,高姗,320924196811546710,bnn5888
qxh0958,钱晓红,320924196311970214,bnn5888
zn3337,张妮,330184198709179425,lh5666
zxl5805,张学良,330125196304831069,zn3337
XZL9952,XUBAIZHENGLING,AAF257698908423,csc3935
xcx0788,徐春雪,330321197505019837,csc3935
hyy8300,何允余,330325197502179326,zlb0050
hxf2730,胡雪丰,330328197603586493,hyy8300
hhj5920,胡海娟,330328195690238064,hxf2730
ljh9202,刘建红,330328197201782105,hyy8300
cyl9412,程杨量,332522196007864197,ljh9202
qyy8678,裘岳英,332522195911590483,cyl9412
hf3522,何方,330381198606752613,hyy8300
zjb1161,周建彬,330325196604864132,hf3522
hyy2623,何玉英,330325195209084592,zjb1161
zxh881,周秀红,330325197003051826,hf3522
jrx9185,金荣雪,330381198512087261,zxh881
hyc8589,黄英翠,330328195802185739,hyy8300
hyy6688,何允英,330325196204403857,hyy8300
zxf6208,周秀芬,330325197504207348,hyy8300
hzm9450,何佐明,330325196203649015,zxf6208
zae0250,詹爱娥,332522196302705381,zxf6208
zal6910,詹爱丽,332523196505976180,zae0250
zqj0084,周清菊,332522196310653710,zae0250
xzy7458,徐佐英,332522195912034196,zae0250
wjy8907,吴金英,331121196212107486,xzy7458
xca3019,向长安,231025197803751936,zxf6208
lqx7687,连秋轩,350421196406753614,zxf6208
zwj0769,朱文娟,310101195505642103,zxf6208
zcl6721,张春连,330324197201016789,zxf6208
wgk7693,吴国科,332522196111971635,zxf6208
jal7991,纪阿柳,330328196611814652,zxf6208
yzc8376,叶子昌,350402196403190563,zxf6208
st7666,邵婷,330723198404420563,zxf6208
syl9939,邵月莲,330723196208452837,st7666
ph8500,彭虎,522527199501871403,st7666
lhq0636,刘汉琼,352122196307582940,hyy8300
xgb6762,谢光便,330328197309371085,hyy8300
lxy3186,廖晓瑛,440301196502395781,hyy8300
zdf516,詹大芬,332522197505270395,hyy8300
zxf1320,詹小芬,332522197505942573,zdf516
lqq0062,刘琼秋,332522197910570631,zdf516
mlc3901,麻利茶,330325197910971354,hyy8300
zay5531,郑爱燕,330381197002371498,hyy8300
zsy6903,郑碎叶,330325197210830712,hyy8300
yxy1283,叶香燕,330321196301385120,hyy8300
pl8976,彭丽,130902196607829540,zlb0050
pzz2064,彭增吒,130926198411845207,pl8976
lx2572,李雪,130902199001792614,pl8976
lfp1726,李凤萍,130902195609871620,pl8976
pxq3479,裴晓青,132133198010281046,pl8976
ljb3230,芦金博,210423199403427396,zlb0050
cql9261,程芹玲,239004196001839205,zlb0050
lzl9851,郎正良,360423197111681732,cql9261
lyq1266,李永青,220603197511349610,lzl9851
zq7169,郑强,411423199412481302,lzl9851
gmx09,郭明霞,161042619860279804,lzl9851
yxh5583,余秀华,362429197511360587,lzl9851
yxh0655,余秀华,342427197411589412,yxh5583
lhf7271,骆鸿飞,330521196401714523,yxh0655
xjm7808,许娟妹,330521198305927615,lhf7271
ylf4749,杨连法,330511196902372895,xjm7808
hy2587,黄勇,330521196807798140,ylf4749
tzg9073,唐志根,330501197607571930,hy2587
ylq9917,杨丽群,330511196609510768,hy2587
zsb5411,郑上飚,330511197112823540,ylf4749
csc0567,程水彩,330501197511497516,ylf4749
psj2963,潘世基,330511196007357629,ylf4749
xwm0980,许伟民,330521195507368715,xjm7808
zlc1913,张连初,330521195806275984,xwm0980
cwp6088,陈玮平,330521198207068173,zlc1913
ysf2852,姚水芳,330521198109382095,cwp6088
ysy5170,姚水玉,330521198404689540,cwp6088
czm2892,陈志敏,330521195510671845,zlc1913
tsl4085,谈顺龙,330521196008361095,zlc1913
xaj2326,许阿娟,330521196010596230,zlc1913
lyx8281,赖云祥,330502195510457891,zlc1913
wxc7609,王晓春,330521195508159742,zlc1913
zgg7150,章桂根,330521195905984753,xwm0980
dyp2027,董月萍,330622196511584219,xwm0980
zfm9729,章凤妹,330521195706963218,xwm0980
xql5053,许秋兰,330521198707236751,xwm0980
xwj9054,许卫娟,330621196501265439,xjm7808
yxl1867,杨兴来,330622195906391508,xwj9054
wld9127,王玲娣,330622196206456187,xwj9054
ycj5065,阮彩娟,330622196712126845,xwj9054
qhb7337,钱胡宾,330521197603240579,lhf7271
ccf2577,陈长富,330123196910534702,lhf7271
djw6948,杜洁卫,330521197005239648,lhf7271
zy66999,张茵,411628198902490738,djw6948
cj9565,陈娟,341227198405348201,zy66999
lfc9066,陆凤彩,330521196511407129,djw6948
lfz8685,陆凤珠,330522194902078214,lfc9066
ylz3751,严连珠,330522194603534278,lfc9066
wyy1690,王玉英,330521196712897360,lhf7271
lqf7227,陆秋芳,330521196808740682,lhf7271
cy2999,陈瑛,330521197111634158,lhf7271
yxw7035,阎学伟,330521195603895364,lhf7271
syl2133,宋有良,330521196811963402,lhf7271
shq2683,沈海权,330521198705834691,lhf7271
slf3167,宋丽放,330521196007063719,lhf7271
sqm9736,沈其明,330521196401684193,lhf7271
wsx0535,温淑霞,150425196411428091,lhf7271
lsz9458,李士珍,330521196512258041,lhf7271
mhf5336,缪惠芳,330521197310183570,lhf7271
ygh1883,姚桂华,330521196407479268,lhf7271
flp8897,方莉萍,330521196602412876,ygh1883
Ygh9728,姚桂华,330521196407869317,ygh1883
Ygh0683,姚桂华,330521196407130894,ygh1883
zq1233,周群,330521197106463750,lhf7271
yxh9399,余秀华,342427197411021369,yxh0655
dhm2288,邓华明,510226197106589140,yxh5583
yxh9563,余秀华,342427197411140738,dhm2288
glj3199,郭林江,330425196708405932,yxh5583
lyg6176,吕元根,330425196905312490,glj3199
llf0112,李玲芳,320525196906307265,lyg6176
zxx9712,朱贤兴,330425196907685012,lyg6176
xxr2687,徐晓荣,330425197306173894,lyg6176
yem5520,殷恩梅,330425197803039287,lyg6176
yts9560,殷田松,330425195211410598,yem5520
sdx1909,沈德仙,330425196804905214,lyg6176
cth3867,蔡庭华,330511196311895632,glj3199
bjq7139,卜建强,330425197503963874,glj3199
zhy6921,张红英,330425197401123576,bjq7139
zcm5423,朱程明,330425196905851963,bjq7139
zcm8773,朱程明,330425196905870931,bjq7139
ydj2927,叶大军,342201197307837265,bjq7139
tlf9358,屠林 方,330425196508546931,bjq7139
jxf4759,金雪芬,330425196703368947,glj3199
wcy9019,王春英,362334197501739128,glj3199
zxg4078,周学刚,512531197310530794,glj3199
fxn1985,费杏娜,330425195305087152,glj3199
xwx0389,谢文霞,150425195901784231,yxh5583
hzx9029,韩忠香,231011197003790531,yxh5583
fyy1179,方约英,362527197304418370,lzl9851
twk1871,唐维康,320222197503683570,fyy1179
wzy3526,吴子永,340323197010259437,twk1871
zym8562,朱艳梅,320981197705376018,twk1871
wf0618,王飞,341103198212375142,twk1871
ccpp3386,陈春平,411521198801107946,twk1871
lgx6151,林桂仙,362324196611412987,fyy1179
wsl9862,王仕连,612326196611810739,lgx6151
chz1805,陈海忠,460024196707768593,fyy1179
yf2618,杨芳,432926196407164723,chz1805
lyy9965,李易园,431129199612948160,yf2618
lyt7021,李易桃,431129198508739261,lyy9965
tjl6872,屠金丽,330222196511841690,fyy1179
yyq8101,杨应琼,530325198010489570,fyy1179
zzy6778,张镇英,371324197503760198,fyy1179
nsy6894,农少英,450121196608693852,fyy1179
sjr5340,苏洁荣,450122197907781534,fyy1179
wy1009,王云,420607199010745812,sjr5340
tjc4559,屠建初,330222198011942530,fyy1179
yhy3339,余海英,362527197403178402,fyy1179
nlh9359,钮兰花,320381196708813492,fyy1179
zgt2975,朱国太,330222196205372486,fyy1179
wcb8588,王丛滨,231002196405680327,fyy1179
bsc5265,鲍世成,341004199106934817,fyy1179
swq8067,石文全,211403197802084257,fyy1179
zgh1391,朱光辉,352127196912586492,fyy1179
wjq0261,王俊淇,150425197911935472,fyy1179
mjz6110,马君芝,340404196209069134,fyy1179
ygr4780,杨国荣,342401199007627043,fyy1179
cml3938,陈美莲,350124196203374290,fyy1179
lj9775,李娟,140423198303019538,fyy1179
wy2558,韦艳,130984196409017369,fyy1179
cl1111,陈莉,342401199011382569,fyy1179
gxl3632,关秀莲,441702196908651043,lzl9851
hq9833,何秋,441723196001871693,gxl3632
gal7362,关爱兰,440726194509643157,gxl3632
xl9927,许兰,130624195905584296,lzl9851
jh0156,金花,222402196006408973,xl9927
lzl4203,郎正良,360423197111246019,lzl9851
lyl0309,刘玉兰,321020196602438259,lzl4203
dyq5947,董彦清,142602196809406578,lzl4203
lhy3625,李汉英,230125196709683271,lzl4203
cwl8797,陈维丽,230125196912840923,lhy3625
lyk9715,李亚坤,230902197007138096,lzl4203
zym5821,张玉梅,R696593(7)019652,lzl4203
qye8934,邱毓娥,320525196907730298,lzl4203
zlj1436,朱丽娟,230521196311682594,lzl4203
gqx5909,郭庆祥,230125196902108496,lzl4203
hrg2151,胡荣桂,321083196601482051,lzl4203
lzy7610,吕作燕,370402198112034852,lzl9851
yay0887,杨爱英,110109196011257143,lzl9851
fyf7527,冯永峰,612101197007125689,yay0887
zgx2546,张桂香,210504194806196047,yay0887
wxz1455,王秀珍,420103195308105683,yay0887
jxl3708,景秀兰,210219196404108345,lzl9851
bzy6649,白忠艳,210219197211952137,jxl3708
wjr4716,王建荣,230102195106739180,jxl3708
xjp0858,徐俊萍,142732196202918043,lzl9851
zjm6146,张金明,321020196209801329,lzl9851
hxp9287,黄小平,420107197611927308,lzl9851
jgd2772,季根弟,332524197004643251,lzl9851
slh5183,孙立宏,239004195805516293,cql9261
wjx4807,王建星,130203197603218536,zlb0050
tgy1844,覃桂勇,452223197601120784,zlb0050
wgq5739,韦贵强,452223197610217943,tgy1844
zcp2125,张翠萍,370305196801875309,zlb0050
zhp3603,张海萍,370782197706382560,zcp2125
sz4727,宋政,450103196708897053,zcp2125
lb8870,李波,422129196606635904,zlb0050
sxj2622,史小娟,622825198110193085,zlb0050
zjs6262,张井生,229005197112925806,zlb0050
hyz8752,黄玉栽,352122196207785413,zlb0050
hqc9367,黄其春,350420196101649531,hyz8752
hyy1311,胡永逸,350703198111382571,hyz8752
zzb5997,赵智博,210404199006928075,zlb0050
chy9741,陈红英,362229197111268795,zlb0050
ldy6030,林德月,330325196711791235,chy9741
lyj5988,林衍吉,330325196704732164,chy9741
wyj9059,魏玉洁,320325197409091687,zlb0050
wsx0446,吴碎杏,332522196607923685,zlb0050
lcm880,卢春梅,320421196603157860,zlb0050
dbn336,段宝宁,610303197809836472,zlb0050
hqz7398,胡秋珍,422129197908813690,zlb0050
zqf022,朱启凤,310109195712789402,zlb0050
zjm2438,周建敏,330328197202764930,zqf022
zxh9729,周小红,330328196503492867,zjm2438
fcg4512,符传光,460036197003407961,zqf022
lf3899,骆飞,460022196512613025,fcg4512
twj9773,唐维俊,460027196201962537,lf3899
lzw8230,卢章万,460022195905453769,lf3899
cch5658,陈彩花,460025195810061423,fcg4512
cws4101,陈文胜,440111196303382567,cch5658
gy7679,高燕,460100196708175839,cws4101
lrm6761,梁瑞敏,460100196805615074,gy7679
mfb9944,莫富斌,460025197403260173,lrm6761
yhs6455,袁海山,460021196008351864,cch5658
lhx5612,刘海霞,460028198807537068,cch5658
wzy3827,吳祝英,460025196001691470,cch5658
wm9893,王敏,460002197712261870,fcg4512
lye7368,刘贻娥,460021197906164785,wm9893
wjh1399,吴金花,460025198801247086,lye7368
zhh3296,郑慧花,460006197809175326,wjh1399
wy9960,黄艳,460021196507974238,lye7368
ymx3533,云美仙,460100195308734569,fcg4512
wjh8178,吴建华,440106196504935127,ymx3533
cyc1160,陈英传,460200196403458729,wjh8178
zzf2543,张宗福,460004195507984106,fcg4512
xgw7105,徐光旺,460004199908159642,zzf2543
xqx8435,徐清鑫,460004196411821749,xgw7105
xqj8722,徐清菊,460100197008017235,xqx8435
qw9891,钱韡,310109198312834796,zqf022
wlh4877,吴丽晖,332521196710801795,zqf022
psy7906,潘苏燕,310104195907325609,wlh4877
zqz7585,朱启珍,310109196407721036,zqf022
lgb1585,李根宝,310109195010275083,zqf022
sy1917,盛寅,310108198611678103,lgb1585
clm2133,陈利民,320222197002154297,zqf022
tl052,陶玲,421126198004457891,zlb0050
gsd766,高树德,352122197308610385,tl052
gh1609,高黄,142124196502296017,gsd766
zjx9206,张建霞,372830197101230651,zlb0050
jcg9009,季成刚,372830196911039564,zjx9206
yx9183,岳翔,152601197505376205,jcg9009
zyf2263,郑玉峰,152824196101498205,yx9183
zyh7622,郑玉花,152824196401476925,zyf2263
zjj0975,郑建军,152824196608601287,zyf2263
lch3689,李春河,150105197202273654,yx9183
zj0315,钟洁,410503195903845601,yx9183
zyl18888,赵英莲,220105196609027385,yx9183
zlw9477,张录伟,150102195706018746,yx9183
wtmr7733,吴铁木尔,152725194612238074,zlw9477
qjp1360,齐积平,130103196204964573,zlw9477
ljz6266,刘金赞,132523195410210697,qjp1360
zrq7642,张荣琴,140202196105029173,qjp1360
wlc5753,魏立臣,130102196509754293,qjp1360
lbz5717,李表柱,131124196003386271,qjp1360
lqs9520,刘清山,130103198310156802,qjp1360
qc0512,齐超,130105198511905146,qjp1360
zxy2211,张信印,350121198909158236,zlw9477
cxl5535,池星林,350121197110762935,zxy2211
ksh3789,康世鸿,622301196510734290,zxy2211
zzg7333,张智耕,350121196312820765,zxy2211
zlh0998,张录怀,150102196810497821,zlw9477
wyj2196,武燕君,152824196612190748,zlw9477
zzw3955,曾哲文,152824196912501637,wyj2196
sy7277,师瑛,152824197008275390,zzw3955
zym1698,张咏梅,152824196808531624,zlw9477
yal8662,要埃兰,152824197005916853,zym1698
wml3418,王美丽,152824197209768354,yal8662
yunff2018,云峰,152824196804432865,wml3418
zlj0975,张录军,152824196911752683,zym1698
ljf2861,李俊芳,152824196711902853,zlw9477
cjh3345,崔健红,620202196802702981,zlw9477
lhy2015,刘洪月,130633198810621938,yx9183
zzy1008,章志勇,310108195510840391,yx9183
txg9353,陶锡根,320222196204067243,zzy1008
ljj2815,李建军,320222194909487256,zzy1008
hjx4213,华建新,320222196203078534,zzy1008
cxq3283,陈小清,310108195509542791,zzy1008
zy2876,张英,320222196206158036,zzy1008
fyy8126,冯玉英,231084195609506143,yx9183
ljt4298,李家涛,231084195601123869,fyy8126
cym7941,陈艳梅,231084196208870935,fyy8126
lmf0418,李明芬,511028196604706284,yx9183
jyc5584,贾春英,410622197211918026,lmf0418
zsj3119,祝世济,450721198709213074,yx9183
yyx9833,岳亚贤,152223196006394187,yx9183
wqy5103,王庆艳,231085196503796014,yyx9833
hj4468,韩敬,231085199210791340,wqy5103
wqb8317,王庆波,231085196909278061,wqy5103
wxy8086,王秀云,231084196105059231,wqb8317
sjy3480,孙井英,152223196307280349,yyx9833
szy2671,邵忠悦,110105196408350124,yyx9833
hgx4134,韩国兴,133001196206105369,szy2671
zl9963,张莉,133001197209581493,hgx4134
zy5566,支洋,131182198505289074,zl9963
sly6856,石璐垚,131102199604475601,zl9963
lzy3390,李中银,320321197702627451,hgx4134
cxy5581,陈杏云,133028196110385647,hgx4134
xpy3040,向平英,131125196912340529,hgx4134
gy1622,郭勇,152302196501507143,szy2671
